plot,Date,Recorder,Observer,Quadrant,Zone,Litt.depth,month,conmod,disturbed,seeded,wateredJul2012 
780,10/26/14,SM,SF,S,Outer,0,10,Bare,FALSE,TRUE,FALSE
780,10/26/14,SM,SF,W,Inner,0,10,Bare,FALSE,TRUE,FALSE
780,10/26/14,SM,SF,W,Outer,0,10,Bare,FALSE,TRUE,FALSE
780,6/19/14,CD,HR,N,Inner,0,6,Bare,FALSE,TRUE,FALSE
780,6/19/14,CD,HR,N,Outer,0,6,Bare,FALSE,TRUE,FALSE
780,6/19/14,CD,HR,E,Inner,0,6,Bare,FALSE,TRUE,FALSE
780,6/19/14,CD,HR,E,Outer,0,6,Bare,FALSE,TRUE,FALSE
780,6/19/14,CD,HR,S,Inner,0,6,Bare,FALSE,TRUE,FALSE
780,6/19/14,CD,HR,S,Outer,0,6,Bare,FALSE,TRUE,FALSE
780,6/19/14,CD,HR,W,Inner,0,6,Bare,FALSE,TRUE,FALSE
780,6/19/14,CD,HR,W,Outer,0,6,Bare,FALSE,TRUE,FALSE
781,10/26/14,SM,SF,N,Inner,2,10,Fence,FALSE,TRUE,TRUE
781,10/26/14,SM,SF,N,Outer,0.1,10,Fence,FALSE,TRUE,TRUE
781,10/26/14,SM,SF,E,Inner,1,10,Fence,FALSE,TRUE,TRUE
781,10/26/14,SM,SF,E,Outer,0.1,10,Fence,FALSE,TRUE,TRUE
781,10/26/14,SM,SF,S,Inner,2.5,10,Fence,FALSE,TRUE,TRUE
781,10/26/14,SM,SF,S,Outer,0.5,10,Fence,FALSE,TRUE,TRUE
781,10/26/14,SM,SF,W,Inner,3.5,10,Fence,FALSE,TRUE,TRUE
781,10/26/14,SM,SF,W,Outer,2,10,Fence,FALSE,TRUE,TRUE
781,6/19/14,CD,HR,N,Inner,2,6,Fence,FALSE,TRUE,TRUE
781,6/19/14,CD,HR,N,Outer,0.5,6,Fence,FALSE,TRUE,TRUE
781,6/19/14,CD,HR,E,Inner,0.5,6,Fence,FALSE,TRUE,TRUE
781,6/19/14,CD,HR,E,Outer,0,6,Fence,FALSE,TRUE,TRUE
781,6/19/14,CD,HR,S,Inner,5,6,Fence,FALSE,TRUE,TRUE
781,6/19/14,CD,HR,S,Outer,0.5,6,Fence,FALSE,TRUE,TRUE
781,6/19/14,CD,HR,W,Inner,10,6,Fence,FALSE,TRUE,TRUE
781,6/19/14,CD,HR,W,Outer,1,6,Fence,FALSE,TRUE,TRUE
782,10/26/14,SM,SF,N,Inner,2,10,Fence,FALSE,FALSE,TRUE
782,10/26/14,SM,SF,N,Outer,0.5,10,Fence,FALSE,FALSE,TRUE
782,10/26/14,SM,SF,E,Inner,0.5,10,Fence,FALSE,FALSE,TRUE
782,10/26/14,SM,SF,E,Outer,0.1,10,Fence,FALSE,FALSE,TRUE
782,10/26/14,SM,SF,S,Inner,2,10,Fence,FALSE,FALSE,TRUE
782,10/26/14,SM,SF,S,Outer,0.5,10,Fence,FALSE,FALSE,TRUE
782,10/26/14,SM,SF,W,Inner,3.5,10,Fence,FALSE,FALSE,TRUE
782,10/26/14,SM,SF,W,Outer,1.5,10,Fence,FALSE,FALSE,TRUE
782,6/19/14,CD,HR,N,Inner,3,6,Fence,FALSE,FALSE,TRUE
782,6/19/14,CD,HR,N,Outer,0.5,6,Fence,FALSE,FALSE,TRUE
782,6/19/14,CD,HR,E,Inner,0.5,6,Fence,FALSE,FALSE,TRUE
782,6/19/14,CD,HR,E,Outer,0.5,6,Fence,FALSE,FALSE,TRUE
782,6/19/14,CD,HR,S,Inner,5,6,Fence,FALSE,FALSE,TRUE
782,6/19/14,CD,HR,S,Outer,0.5,6,Fence,FALSE,FALSE,TRUE
782,6/19/14,CD,HR,W,Inner,9,6,Fence,FALSE,FALSE,TRUE
782,6/19/14,CD,HR,W,Outer,2,6,Fence,FALSE,FALSE,TRUE
783,10/26/14,SM,SF,N,Inner,0,10,Bare,FALSE,FALSE,TRUE
783,10/26/14,SM,SF,N,Outer,0.1,10,Bare,FALSE,FALSE,TRUE
783,10/26/14,SM,SF,E,Inner,0.1,10,Bare,FALSE,FALSE,TRUE
783,10/26/14,SM,SF,E,Outer,0,10,Bare,FALSE,FALSE,TRUE
783,10/26/14,SM,SF,S,Inner,0.1,10,Bare,FALSE,FALSE,TRUE
783,10/26/14,SM,SF,S,Outer,0.1,10,Bare,FALSE,FALSE,TRUE
783,10/26/14,SM,SF,W,Inner,0,10,Bare,FALSE,FALSE,TRUE
783,10/26/14,SM,SF,W,Outer,0.1,10,Bare,FALSE,FALSE,TRUE
783,6/19/14,CD,HR,N,Inner,0,6,Bare,FALSE,FALSE,TRUE
783,6/19/14,CD,HR,N,Outer,0,6,Bare,FALSE,FALSE,TRUE
783,6/19/14,CD,HR,E,Inner,0,6,Bare,FALSE,FALSE,TRUE
783,6/19/14,CD,HR,E,Outer,0,6,Bare,FALSE,FALSE,TRUE
783,6/19/14,CD,HR,S,Inner,0,6,Bare,FALSE,FALSE,TRUE
783,6/19/14,CD,HR,S,Outer,0,6,Bare,FALSE,FALSE,TRUE
783,6/19/14,CD,HR,W,Inner,0,6,Bare,FALSE,FALSE,TRUE
783,6/19/14,CD,HR,W,Outer,0,6,Bare,FALSE,FALSE,TRUE
784,10/26/14,SM,SF,N,Inner,0.1,10,Bare,TRUE,FALSE,TRUE
784,10/26/14,SM,SF,N,Outer,0.1,10,Bare,TRUE,FALSE,TRUE
784,10/26/14,SM,SF,E,Inner,0.1,10,Bare,TRUE,FALSE,TRUE
784,10/26/14,SM,SF,E,Outer,0.1,10,Bare,TRUE,FALSE,TRUE
784,10/26/14,SM,SF,S,Inner,0,10,Bare,TRUE,FALSE,TRUE
784,10/26/14,SM,SF,S,Outer,0.1,10,Bare,TRUE,FALSE,TRUE
784,10/26/14,SM,SF,W,Inner,0.1,10,Bare,TRUE,FALSE,TRUE
784,10/26/14,SM,SF,W,Outer,0.1,10,Bare,TRUE,FALSE,TRUE
784,6/19/14,CD,HR,N,Inner,0,6,Bare,TRUE,FALSE,TRUE
784,6/19/14,CD,HR,N,Outer,0,6,Bare,TRUE,FALSE,TRUE
784,6/19/14,CD,HR,E,Inner,0,6,Bare,TRUE,FALSE,TRUE
784,6/19/14,CD,HR,E,Outer,0,6,Bare,TRUE,FALSE,TRUE
784,6/19/14,CD,HR,S,Inner,0,6,Bare,TRUE,FALSE,TRUE
784,6/19/14,CD,HR,S,Outer,0.5,6,Bare,TRUE,FALSE,TRUE
784,6/19/14,CD,HR,W,Inner,0,6,Bare,TRUE,FALSE,TRUE
784,6/19/14,CD,HR,W,Outer,0,6,Bare,TRUE,FALSE,TRUE
785,10/26/14,SM,SF,N,Inner,0,10,Bare,TRUE,FALSE,FALSE
785,10/26/14,SM,SF,N,Outer,0.1,10,Bare,TRUE,FALSE,FALSE
785,10/26/14,SM,SF,E,Inner,0,10,Bare,TRUE,FALSE,FALSE
785,10/26/14,SM,SF,E,Outer,0,10,Bare,TRUE,FALSE,FALSE
785,10/26/14,SM,SF,S,Inner,0.1,10,Bare,TRUE,FALSE,FALSE
785,10/26/14,SM,SF,S,Outer,0.1,10,Bare,TRUE,FALSE,FALSE
785,10/26/14,SM,SF,W,Inner,0.1,10,Bare,TRUE,FALSE,FALSE
785,10/26/14,SM,SF,W,Outer,0.1,10,Bare,TRUE,FALSE,FALSE
785,6/19/14,CD,HR,N,Inner,0,6,Bare,TRUE,FALSE,FALSE
785,6/19/14,CD,HR,N,Outer,0,6,Bare,TRUE,FALSE,FALSE
785,6/19/14,CD,HR,E,Inner,0,6,Bare,TRUE,FALSE,FALSE
785,6/19/14,CD,HR,E,Outer,0,6,Bare,TRUE,FALSE,FALSE
785,6/19/14,CD,HR,S,Inner,0,6,Bare,TRUE,FALSE,FALSE
785,6/19/14,CD,HR,S,Outer,0,6,Bare,TRUE,FALSE,FALSE
785,6/19/14,CD,HR,W,Inner,0,6,Bare,TRUE,FALSE,FALSE
785,6/19/14,CD,HR,W,Outer,0,6,Bare,TRUE,FALSE,FALSE
786,10/26/14,SM,SF,N,Inner,2.5,10,Fence,TRUE,TRUE,TRUE
786,10/26/14,SM,SF,N,Outer,0.5,10,Fence,TRUE,TRUE,TRUE
786,10/26/14,SM,SF,E,Inner,0.5,10,Fence,TRUE,TRUE,TRUE
786,10/26/14,SM,SF,E,Outer,0.5,10,Fence,TRUE,TRUE,TRUE
786,10/26/14,SM,SF,S,Inner,2,10,Fence,TRUE,TRUE,TRUE
786,10/26/14,SM,SF,S,Outer,1,10,Fence,TRUE,TRUE,TRUE
786,10/26/14,SM,SF,W,Inner,2.5,10,Fence,TRUE,TRUE,TRUE
786,10/26/14,SM,SF,W,Outer,1,10,Fence,TRUE,TRUE,TRUE
786,6/19/14,CD,HR,N,Inner,4,6,Fence,TRUE,TRUE,TRUE
786,6/19/14,CD,HR,N,Outer,2,6,Fence,TRUE,TRUE,TRUE
786,6/19/14,CD,HR,E,Inner,1,6,Fence,TRUE,TRUE,TRUE
786,6/19/14,CD,HR,E,Outer,0.5,6,Fence,TRUE,TRUE,TRUE
786,6/19/14,CD,HR,S,Inner,5,6,Fence,TRUE,TRUE,TRUE
786,6/19/14,CD,HR,S,Outer,0.5,6,Fence,TRUE,TRUE,TRUE
786,6/19/14,CD,HR,W,Inner,9,6,Fence,TRUE,TRUE,TRUE
786,6/19/14,CD,HR,W,Outer,2,6,Fence,TRUE,TRUE,TRUE
787,10/26/14,SM,SF,N,Inner,2,10,Fence,TRUE,TRUE,FALSE
787,10/26/14,SM,SF,N,Outer,0.5,10,Fence,TRUE,TRUE,FALSE
787,10/26/14,SM,SF,E,Inner,0.5,10,Fence,TRUE,TRUE,FALSE
787,10/26/14,SM,SF,E,Outer,0.5,10,Fence,TRUE,TRUE,FALSE
787,10/26/14,SM,SF,S,Inner,3.5,10,Fence,TRUE,TRUE,FALSE
787,10/26/14,SM,SF,S,Outer,2,10,Fence,TRUE,TRUE,FALSE
787,10/26/14,SM,SF,W,Inner,5,10,Fence,TRUE,TRUE,FALSE
787,10/26/14,SM,SF,W,Outer,3,10,Fence,TRUE,TRUE,FALSE
787,6/19/14,CD,HR,N,Inner,2,6,Fence,TRUE,TRUE,FALSE
787,6/19/14,CD,HR,N,Outer,1,6,Fence,TRUE,TRUE,FALSE
787,6/19/14,CD,HR,E,Inner,0.5,6,Fence,TRUE,TRUE,FALSE
787,6/19/14,CD,HR,E,Outer,0.5,6,Fence,TRUE,TRUE,FALSE
787,6/19/14,CD,HR,S,Inner,5,6,Fence,TRUE,TRUE,FALSE
787,6/19/14,CD,HR,S,Outer,1,6,Fence,TRUE,TRUE,FALSE
787,6/19/14,CD,HR,W,Inner,10,6,Fence,TRUE,TRUE,FALSE
787,6/19/14,CD,HR,W,Outer,3,6,Fence,TRUE,TRUE,FALSE
788,10/26/14,SM,SF,N,Inner,0.1,10,Bare,TRUE,TRUE,FALSE
788,10/26/14,SM,SF,N,Outer,0.1,10,Bare,TRUE,TRUE,FALSE
788,10/26/14,SM,SF,E,Inner,0,10,Bare,TRUE,TRUE,FALSE
788,10/26/14,SM,SF,E,Outer,0,10,Bare,TRUE,TRUE,FALSE
788,10/26/14,SM,SF,S,Inner,0.1,10,Bare,TRUE,TRUE,FALSE
788,10/26/14,SM,SF,S,Outer,0,10,Bare,TRUE,TRUE,FALSE
788,10/26/14,SM,SF,W,Inner,0.1,10,Bare,TRUE,TRUE,FALSE
788,10/26/14,SM,SF,W,Outer,0,10,Bare,TRUE,TRUE,FALSE
788,6/19/14,CD,HR,N,Inner,0,6,Bare,TRUE,TRUE,FALSE
788,6/19/14,CD,HR,N,Outer,0,6,Bare,TRUE,TRUE,FALSE
788,6/19/14,CD,HR,E,Inner,0,6,Bare,TRUE,TRUE,FALSE
788,6/19/14,CD,HR,E,Outer,0,6,Bare,TRUE,TRUE,FALSE
788,6/19/14,CD,HR,S,Inner,0,6,Bare,TRUE,TRUE,FALSE
788,6/19/14,CD,HR,S,Outer,0,6,Bare,TRUE,TRUE,FALSE
788,6/19/14,CD,HR,W,Inner,0,6,Bare,TRUE,TRUE,FALSE
788,6/19/14,CD,HR,W,Outer,0,6,Bare,TRUE,TRUE,FALSE
789,10/26/14,SM,SF,N,Inner,0,10,Bare,TRUE,TRUE,TRUE
789,10/26/14,SM,SF,N,Outer,0.1,10,Bare,TRUE,TRUE,TRUE
789,10/26/14,SM,SF,E,Inner,0,10,Bare,TRUE,TRUE,TRUE
789,10/26/14,SM,SF,E,Outer,0.1,10,Bare,TRUE,TRUE,TRUE
789,10/26/14,SM,SF,S,Inner,0,10,Bare,TRUE,TRUE,TRUE
789,10/26/14,SM,SF,S,Outer,0,10,Bare,TRUE,TRUE,TRUE
789,10/26/14,SM,SF,W,Inner,0,10,Bare,TRUE,TRUE,TRUE
789,10/26/14,SM,SF,W,Outer,0.1,10,Bare,TRUE,TRUE,TRUE
789,6/19/14,CD,HR,N,Inner,0,6,Bare,TRUE,TRUE,TRUE
789,6/19/14,CD,HR,N,Outer,0,6,Bare,TRUE,TRUE,TRUE
789,6/19/14,CD,HR,E,Inner,0,6,Bare,TRUE,TRUE,TRUE
789,6/19/14,CD,HR,E,Outer,0,6,Bare,TRUE,TRUE,TRUE
789,6/19/14,CD,HR,S,Inner,0,6,Bare,TRUE,TRUE,TRUE
789,6/19/14,CD,HR,S,Outer,0,6,Bare,TRUE,TRUE,TRUE
789,6/19/14,CD,HR,W,Inner,0,6,Bare,TRUE,TRUE,TRUE
789,6/19/14,CD,HR,W,Outer,0,6,Bare,TRUE,TRUE,TRUE
790,10/26/14,SM,SF,N,Inner,1,10,Fence,FALSE,FALSE,FALSE
790,10/26/14,SM,SF,N,Outer,0.5,10,Fence,FALSE,FALSE,FALSE
790,10/26/14,SM,SF,E,Inner,1,10,Fence,FALSE,FALSE,FALSE
790,10/26/14,SM,SF,E,Outer,0.5,10,Fence,FALSE,FALSE,FALSE
790,10/26/14,SM,SF,S,Inner,3,10,Fence,FALSE,FALSE,FALSE
790,10/26/14,SM,SF,S,Outer,1,10,Fence,FALSE,FALSE,FALSE
790,10/26/14,SM,SF,W,Inner,3.5,10,Fence,FALSE,FALSE,FALSE
790,10/26/14,SM,SF,W,Outer,2,10,Fence,FALSE,FALSE,FALSE
790,6/19/14,CD,HR,N,Inner,3,6,Fence,FALSE,FALSE,FALSE
790,6/19/14,CD,HR,N,Outer,0.5,6,Fence,FALSE,FALSE,FALSE
790,6/19/14,CD,HR,E,Inner,2,6,Fence,FALSE,FALSE,FALSE
790,6/19/14,CD,HR,E,Outer,0.5,6,Fence,FALSE,FALSE,FALSE
790,6/19/14,CD,HR,S,Inner,11,6,Fence,FALSE,FALSE,FALSE
790,6/19/14,CD,HR,S,Outer,0.5,6,Fence,FALSE,FALSE,FALSE
790,6/19/14,CD,HR,W,Inner,10,6,Fence,FALSE,FALSE,FALSE
790,6/19/14,CD,HR,W,Outer,4,6,Fence,FALSE,FALSE,FALSE
791,10/26/14,SM,SF,N,Inner,0.5,10,Fence,FALSE,TRUE,FALSE
791,10/26/14,SM,SF,N,Outer,0.5,10,Fence,FALSE,TRUE,FALSE
791,10/26/14,SM,SF,E,Inner,0.5,10,Fence,FALSE,TRUE,FALSE
791,10/26/14,SM,SF,E,Outer,0.5,10,Fence,FALSE,TRUE,FALSE
791,10/26/14,SM,SF,S,Inner,3,10,Fence,FALSE,TRUE,FALSE
791,10/26/14,SM,SF,S,Outer,0.5,10,Fence,FALSE,TRUE,FALSE
791,10/26/14,SM,SF,W,Inner,4,10,Fence,FALSE,TRUE,FALSE
791,10/26/14,SM,SF,W,Outer,1,10,Fence,FALSE,TRUE,FALSE
791,6/19/14,CD,HR,N,Inner,2,6,Fence,FALSE,TRUE,FALSE
791,6/19/14,CD,HR,N,Outer,0.5,6,Fence,FALSE,TRUE,FALSE
791,6/19/14,CD,HR,E,Inner,2,6,Fence,FALSE,TRUE,FALSE
791,6/19/14,CD,HR,E,Outer,0.5,6,Fence,FALSE,TRUE,FALSE
791,6/19/14,CD,HR,S,Inner,9,6,Fence,FALSE,TRUE,FALSE
791,6/19/14,CD,HR,S,Outer,1,6,Fence,FALSE,TRUE,FALSE
791,6/19/14,CD,HR,W,Inner,8,6,Fence,FALSE,TRUE,FALSE
791,6/19/14,CD,HR,W,Outer,2,6,Fence,FALSE,TRUE,FALSE
792,10/26/14,SM,SF,N,Inner,0,10,Bare,FALSE,TRUE,TRUE
792,10/26/14,SM,SF,N,Outer,0,10,Bare,FALSE,TRUE,TRUE
792,10/26/14,SM,SF,E,Inner,0,10,Bare,FALSE,TRUE,TRUE
792,10/26/14,SM,SF,E,Outer,0.1,10,Bare,FALSE,TRUE,TRUE
792,10/26/14,SM,SF,S,Inner,0,10,Bare,FALSE,TRUE,TRUE
792,10/26/14,SM,SF,S,Outer,0.1,10,Bare,FALSE,TRUE,TRUE
792,10/26/14,SM,SF,W,Inner,0.1,10,Bare,FALSE,TRUE,TRUE
792,10/26/14,SM,SF,W,Outer,0.1,10,Bare,FALSE,TRUE,TRUE
792,6/19/14,CD,HR,N,Inner,0,6,Bare,FALSE,TRUE,TRUE
792,6/19/14,CD,HR,N,Outer,0,6,Bare,FALSE,TRUE,TRUE
792,6/19/14,CD,HR,E,Inner,0,6,Bare,FALSE,TRUE,TRUE
792,6/19/14,CD,HR,E,Outer,0,6,Bare,FALSE,TRUE,TRUE
792,6/19/14,CD,HR,S,Inner,0,6,Bare,FALSE,TRUE,TRUE
792,6/19/14,CD,HR,S,Outer,0,6,Bare,FALSE,TRUE,TRUE
792,6/19/14,CD,HR,W,Inner,0,6,Bare,FALSE,TRUE,TRUE
792,6/19/14,CD,HR,W,Outer,0.5,6,Bare,FALSE,TRUE,TRUE
793,10/26/14,SM,SF,N,Inner,1,10,Fence,TRUE,TRUE,FALSE
793,10/26/14,SM,SF,N,Outer,0.5,10,Fence,TRUE,TRUE,FALSE
793,10/26/14,SM,SF,E,Inner,1.5,10,Fence,TRUE,TRUE,FALSE
793,10/26/14,SM,SF,E,Outer,0.5,10,Fence,TRUE,TRUE,FALSE
793,10/26/14,SM,SF,S,Inner,3,10,Fence,TRUE,TRUE,FALSE
793,10/26/14,SM,SF,S,Outer,1,10,Fence,TRUE,TRUE,FALSE
793,10/26/14,SM,SF,W,Inner,2.5,10,Fence,TRUE,TRUE,FALSE
793,10/26/14,SM,SF,W,Outer,2,10,Fence,TRUE,TRUE,FALSE
793,6/19/14,CD,HR,N,Inner,1,6,Fence,TRUE,TRUE,FALSE
793,6/19/14,CD,HR,N,Outer,0.5,6,Fence,TRUE,TRUE,FALSE
793,6/19/14,CD,HR,E,Inner,2,6,Fence,TRUE,TRUE,FALSE
793,6/19/14,CD,HR,E,Outer,0.5,6,Fence,TRUE,TRUE,FALSE
793,6/19/14,CD,HR,S,Inner,10,6,Fence,TRUE,TRUE,FALSE
793,6/19/14,CD,HR,S,Outer,2,6,Fence,TRUE,TRUE,FALSE
793,6/19/14,CD,HR,W,Inner,9,6,Fence,TRUE,TRUE,FALSE
793,6/19/14,CD,HR,W,Outer,3,6,Fence,TRUE,TRUE,FALSE
794,10/26/14,SM,SF,N,Inner,0,10,Salsola,FALSE,FALSE,TRUE
794,10/26/14,SM,SF,N,Outer,0,10,Salsola,FALSE,FALSE,TRUE
794,10/26/14,SM,SF,E,Inner,0,10,Salsola,FALSE,FALSE,TRUE
794,10/26/14,SM,SF,E,Outer,0,10,Salsola,FALSE,FALSE,TRUE
794,10/26/14,SM,SF,S,Inner,0,10,Salsola,FALSE,FALSE,TRUE
794,10/26/14,SM,SF,S,Outer,0,10,Salsola,FALSE,FALSE,TRUE
794,10/26/14,SM,SF,W,Inner,0,10,Salsola,FALSE,FALSE,TRUE
794,10/26/14,SM,SF,W,Outer,0,10,Salsola,FALSE,FALSE,TRUE
794,6/19/14,CD,HR,N,Inner,0,6,Salsola,FALSE,FALSE,TRUE
794,6/19/14,CD,HR,N,Outer,0,6,Salsola,FALSE,FALSE,TRUE
794,6/19/14,CD,HR,E,Inner,0,6,Salsola,FALSE,FALSE,TRUE
794,6/19/14,CD,HR,E,Outer,0,6,Salsola,FALSE,FALSE,TRUE
794,6/19/14,CD,HR,S,Inner,0,6,Salsola,FALSE,FALSE,TRUE
794,6/19/14,CD,HR,S,Outer,0,6,Salsola,FALSE,FALSE,TRUE
794,6/19/14,CD,HR,W,Inner,0,6,Salsola,FALSE,FALSE,TRUE
794,6/19/14,CD,HR,W,Outer,0,6,Salsola,FALSE,FALSE,TRUE
795,10/26/14,SM,SF,N,Inner,0,10,Salsola,FALSE,TRUE,TRUE
795,10/26/14,SM,SF,N,Outer,0,10,Salsola,FALSE,TRUE,TRUE
795,10/26/14,SM,SF,E,Inner,0,10,Salsola,FALSE,TRUE,TRUE
795,10/26/14,SM,SF,E,Outer,0,10,Salsola,FALSE,TRUE,TRUE
795,10/26/14,SM,SF,S,Inner,0,10,Salsola,FALSE,TRUE,TRUE
795,10/26/14,SM,SF,S,Outer,0.1,10,Salsola,FALSE,TRUE,TRUE
795,10/26/14,SM,SF,W,Inner,0,10,Salsola,FALSE,TRUE,TRUE
795,10/26/14,SM,SF,W,Outer,0.1,10,Salsola,FALSE,TRUE,TRUE
795,6/19/14,CD,HR,N,Inner,0,6,Salsola,FALSE,TRUE,TRUE
795,6/19/14,CD,HR,N,Outer,0,6,Salsola,FALSE,TRUE,TRUE
795,6/19/14,CD,HR,E,Inner,0,6,Salsola,FALSE,TRUE,TRUE
795,6/19/14,CD,HR,E,Outer,0,6,Salsola,FALSE,TRUE,TRUE
795,6/19/14,CD,HR,S,Inner,0,6,Salsola,FALSE,TRUE,TRUE
795,6/19/14,CD,HR,S,Outer,0,6,Salsola,FALSE,TRUE,TRUE
795,6/19/14,CD,HR,W,Inner,0,6,Salsola,FALSE,TRUE,TRUE
795,6/19/14,CD,HR,W,Outer,0,6,Salsola,FALSE,TRUE,TRUE
796,10/26/14,SM,SF,N,Inner,0,10,Salsola,FALSE,FALSE,FALSE
796,10/26/14,SM,SF,N,Outer,0,10,Salsola,FALSE,FALSE,FALSE
796,10/26/14,SM,SF,E,Inner,0,10,Salsola,FALSE,FALSE,FALSE
796,10/26/14,SM,SF,E,Outer,0,10,Salsola,FALSE,FALSE,FALSE
796,10/26/14,SM,SF,S,Inner,0,10,Salsola,FALSE,FALSE,FALSE
796,10/26/14,SM,SF,S,Outer,0,10,Salsola,FALSE,FALSE,FALSE
796,10/26/14,SM,SF,W,Inner,0,10,Salsola,FALSE,FALSE,FALSE
796,10/26/14,SM,SF,W,Outer,0,10,Salsola,FALSE,FALSE,FALSE
796,6/19/14,CD,HR,N,Inner,0,6,Salsola,FALSE,FALSE,FALSE
796,6/19/14,CD,HR,N,Outer,0,6,Salsola,FALSE,FALSE,FALSE
796,6/19/14,CD,HR,E,Inner,0,6,Salsola,FALSE,FALSE,FALSE
796,6/19/14,CD,HR,E,Outer,0,6,Salsola,FALSE,FALSE,FALSE
796,6/19/14,CD,HR,S,Inner,0,6,Salsola,FALSE,FALSE,FALSE
796,6/19/14,CD,HR,S,Outer,0,6,Salsola,FALSE,FALSE,FALSE
796,6/19/14,CD,HR,W,Inner,0,6,Salsola,FALSE,FALSE,FALSE
796,6/19/14,CD,HR,W,Outer,0,6,Salsola,FALSE,FALSE,FALSE
797,10/26/14,SM,SF,N,Inner,0.1,10,Salsola,FALSE,TRUE,FALSE
797,10/26/14,SM,SF,N,Outer,0.1,10,Salsola,FALSE,TRUE,FALSE
797,10/26/14,SM,SF,E,Inner,0,10,Salsola,FALSE,TRUE,FALSE
797,10/26/14,SM,SF,E,Outer,0.1,10,Salsola,FALSE,TRUE,FALSE
797,10/26/14,SM,SF,S,Inner,0,10,Salsola,FALSE,TRUE,FALSE
797,10/26/14,SM,SF,S,Outer,0.1,10,Salsola,FALSE,TRUE,FALSE
797,10/26/14,SM,SF,W,Inner,0.1,10,Salsola,FALSE,TRUE,FALSE
797,10/26/14,SM,SF,W,Outer,0.1,10,Salsola,FALSE,TRUE,FALSE
797,6/19/14,CD,HR,N,Inner,0,6,Salsola,FALSE,TRUE,FALSE
797,6/19/14,CD,HR,N,Outer,0,6,Salsola,FALSE,TRUE,FALSE
797,6/19/14,CD,HR,E,Inner,0,6,Salsola,FALSE,TRUE,FALSE
797,6/19/14,CD,HR,E,Outer,0,6,Salsola,FALSE,TRUE,FALSE
797,6/19/14,CD,HR,S,Inner,0,6,Salsola,FALSE,TRUE,FALSE
797,6/19/14,CD,HR,S,Outer,0,6,Salsola,FALSE,TRUE,FALSE
797,6/19/14,CD,HR,W,Inner,0,6,Salsola,FALSE,TRUE,FALSE
797,6/19/14,CD,HR,W,Outer,0,6,Salsola,FALSE,TRUE,FALSE
798,10/26/14,SM,SF,N,Inner,0,10,Bare,FALSE,TRUE,NA
798,10/26/14,SM,SF,N,Outer,0.1,10,Bare,FALSE,TRUE,NA
798,10/26/14,SM,SF,E,Inner,0,10,Bare,FALSE,TRUE,NA
798,10/26/14,SM,SF,E,Outer,0.1,10,Bare,FALSE,TRUE,NA
798,10/26/14,SM,SF,S,Inner,0.1,10,Bare,FALSE,TRUE,NA
798,10/26/14,SM,SF,S,Outer,0.1,10,Bare,FALSE,TRUE,NA
798,10/26/14,SM,SF,W,Inner,0,10,Bare,FALSE,TRUE,NA
798,10/26/14,SM,SF,W,Outer,0,10,Bare,FALSE,TRUE,NA
798,6/19/14,CD,HR,N,Inner,0,6,Bare,FALSE,TRUE,NA
798,6/19/14,CD,HR,N,Outer,0,6,Bare,FALSE,TRUE,NA
798,6/19/14,CD,HR,E,Inner,0,6,Bare,FALSE,TRUE,NA
798,6/19/14,CD,HR,E,Outer,0,6,Bare,FALSE,TRUE,NA
798,6/19/14,CD,HR,S,Inner,0,6,Bare,FALSE,TRUE,NA
798,6/19/14,CD,HR,S,Outer,0,6,Bare,FALSE,TRUE,NA
798,6/19/14,CD,HR,W,Inner,0,6,Bare,FALSE,TRUE,NA
798,6/19/14,CD,HR,W,Outer,0,6,Bare,FALSE,TRUE,NA
799,10/26/14,SM,SF,N,Inner,0.1,10,Bare,TRUE,FALSE,NA
799,10/26/14,SM,SF,N,Outer,0.1,10,Bare,TRUE,FALSE,NA
799,10/26/14,SM,SF,E,Inner,0.1,10,Bare,TRUE,FALSE,NA
799,10/26/14,SM,SF,E,Outer,0.1,10,Bare,TRUE,FALSE,NA
799,10/26/14,SM,SF,S,Inner,0.1,10,Bare,TRUE,FALSE,NA
799,10/26/14,SM,SF,S,Outer,0.1,10,Bare,TRUE,FALSE,NA
799,10/26/14,SM,SF,W,Inner,0,10,Bare,TRUE,FALSE,NA
799,10/26/14,SM,SF,W,Outer,0,10,Bare,TRUE,FALSE,NA
799,6/19/14,CD,HR,N,Inner,0,6,Bare,TRUE,FALSE,NA
799,6/19/14,CD,HR,N,Outer,0,6,Bare,TRUE,FALSE,NA
799,6/19/14,CD,HR,E,Inner,0,6,Bare,TRUE,FALSE,NA
799,6/19/14,CD,HR,E,Outer,0,6,Bare,TRUE,FALSE,NA
799,6/19/14,CD,HR,S,Inner,0,6,Bare,TRUE,FALSE,NA
799,6/19/14,CD,HR,S,Outer,0,6,Bare,TRUE,FALSE,NA
799,6/19/14,CD,HR,W,Inner,0,6,Bare,TRUE,FALSE,NA
799,6/19/14,CD,HR,W,Outer,0,6,Bare,TRUE,FALSE,NA
800,10/26/14,SM,SF,N,Inner,0.5,10,Fence,TRUE,TRUE,FALSE
800,10/26/14,SM,SF,N,Outer,0.1,10,Fence,TRUE,TRUE,FALSE
800,10/26/14,SM,SF,E,Inner,0.5,10,Fence,TRUE,TRUE,FALSE
800,10/26/14,SM,SF,E,Outer,0.5,10,Fence,TRUE,TRUE,FALSE
